id:int,value:float
2380248,7.65255
2370248,7.842004
2360248,7.823987
2350248,7.93365
2340248,8.033481
2330248,8.080652
2320248,8.024053
2310248,8.248915
2300248,8.401606
2290248,8.534896
2280248,8.480169
2270248,8.512698
2260248,8.323526
2250248,8.110875
2240248,8.133945
2230248,8.202274
2220248,8.227756
2210248,8.218925
2200248,8.279954
2190248,8.145509
2180248,8.143805
2170248,8.146594
2160248,8.479523
2150248,8.952242
2140248,9.05056
2130248,9.047662
2120248,9.122495
2110248,8.84274
2100248,8.770319
2090248,8.597175
2080248,8.568421
2070248,8.746539
2060248,8.864896
2050248,9.161277
2040248,9.172788
2030248,8.988516
2020248,9.051682
2010248,8.899348
2000248,8.8506
1990248,8.849551
1980248,8.940701
1970248,8.974359
1960248,8.945056
1950248,9.11791
1940248,9.086859
1930248,9.015249
1920248,8.861928
1910248,8.750847
1900248,8.62634
1890248,8.606488
1880248,8.534644
1870248,8.203211
1860248,8.254145
1850248,8.24364
1840248,8.450628
1830248,9.07643
1820248,9.16106
1810248,9.00991
1800248,9.052394
1790248,8.916984
1780248,8.839532
1770248,9.108767
1760248,9.347175
1750248,9.297063
1740248,9.087426
1730248,8.909019
1720248,9.131138
1710248,9.526351
1700248,9.43053
1690248,9.41811
1680248,9.508618
1670248,9.521475
1660248,9.529544
1650248,9.318458
1640248,9.240568
1630248,8.970491
1620248,9.021951
1610248,9.344464
1600248,9.379252
1590248,8.681073
1580248,8.483166
1570248,8.715166
1560248,8.830614
1550248,9.008619
1540248,8.93106
1530248,8.958276
1520248,8.904834
1510248,8.856648
1500248,8.920634
1490248,8.653855
1480248,8.750976
1470248,8.819762
1460248,8.737447
1450248,8.751373
1440248,8.740257
1430248,8.680023
1420248,8.759259
1410248,8.794342
1400248,8.993072
1390248,8.735252
1380248,8.456378
1370248,8.686771
1360248,8.692114
1350248,8.727119
1340248,8.592076
1330248,8.5478
1320248,8.708644
1310248,8.890333
1300248,8.975501
1290248,8.927407
1280248,9.082321
1270248,9.175025
1260248,9.192646
1250248,9.693229
1240248,9.942647
1230248,10.332989
1220248,10.338551
1210248,10.071127
1200248,9.900853
1190248,9.458711
1180248,9.694674
1170248,9.48149
1160248,9.32726
1150248,9.223426
1140248,9.038
1130248,8.930309
1120248,9.056145
1110248,9.087527
1100248,9.246736
1090248,9.077621
1080248,9.099274
1070248,9.095673
1060248,9.183747
1050248,9.11695
1040248,9.053773
1030248,9.184269
1020248,9.209821
1010248,9.105932
1000248,9.171366
990248,9.189206
980248,9.187659
970248,9.267063
960248,9.160989
950248,9.120139
940248,9.060313
930248,9.03195
920248,9.108961
910248,9.096685
900248,8.863154
890248,8.609486
880248,8.589937
870248,8.441549
860248,8.581469
850248,8.845365
840248,9.029272
830248,8.716079
820248,8.576279
810248,8.614733
800248,8.605827
790248,8.752832
780248,8.971968
770248,9.133647
760248,9.122433
750248,9.107535
740248,8.898533
730248,8.840018
720248,8.674082
710248,8.634691
700248,8.659621
690248,8.59225
680248,8.613671
670248,8.608785
660248,8.772225
650248,9.134086
640248,9.457056
630248,9.807807
620248,10.041677
610248,9.772005
600248,9.795626
590248,9.95032
580248,10.164635
570248,10.679317
560248,11.369699
550248,11.136933
540248,10.430806
530248,10.169548
520248,10.023515
510248,9.790459
500248,9.957246
490248,10.152107
480248,10.602993
470248,11.047193
460248,11.223634
450248,10.921359
440248,10.436864
430248,10.449457
420248,10.450983
410248,10.516342
400248,10.381361
390248,10.12513
380248,10.065574
370248,9.989904
360248,9.97501
350248,11.019757
340248,10.977388
330248,11.175386
320248,11.061769
310248,10.738898
300248,10.907135
290248,10.930628
280248,10.848956
270248,10.919181
260248,11.091591
250248,11.890093
240248,12.257771
230248,12.656186
220248,12.76054
210248,12.410659
200248,12.832322
190248,13.974619
180248,14.356336
170248,15.499303
160248,15.823878
150248,17.301205
140248,17.454603
130248,16.309508
120248,15.575455
110248,14.001758
100248,13.23
90248,12.885745
80248,12.592659
70248,11.318694
60248,11.361228
50248,11.421365
40248,11.560895
30248,12.145046
20248,12.478319
10248,12.828349
248,12.711499
2590249,9.776789
2580249,9.48008
2570249,9.54481
2560249,9.682141
2550249,9.693385
2540249,9.475103
2530249,9.584194
2520249,9.515755
2510249,9.245316
2500249,9.038533
2490249,8.605143
2480249,8.316963
2470249,8.348543
2460249,8.509823
2450249,8.11987
2440249,7.894027
2430249,7.857168
2420249,7.885465
2410249,7.88096
2400249,7.724109
2390249,7.723975
2380249,7.707054
2370249,7.858717
2360249,7.870805
2350249,8.001876
2340249,8.018295
2330249,8.003756
2320249,7.971869
2310249,8.204996
2300249,8.409869
2290249,8.578017
2280249,8.515981
2270249,8.544876
2260249,8.267167
2250249,8.10154
2240249,8.138673
2230249,8.176851
2220249,8.250424
2210249,8.270076
2200249,8.284436
2190249,8.208313
2180249,8.141948
2170249,8.156959
2160249,8.291607
2150249,8.773463
2140249,8.918451
2130249,8.812549
2120249,8.720496
2110249,8.533887
2100249,8.528349
2090249,8.480024
2080249,8.468006
2070249,8.775604
2060249,8.832093
2050249,9.169677
2040249,9.19554
2030249,9.006768
2020249,9.089824
2010249,8.951877
2000249,8.926174
1990249,8.872074
1980249,8.900098
1970249,8.91331
1960249,8.89045
1950249,9.119614
1940249,9.129716
1930249,9.104979
1920249,8.901418
1910249,8.772216
1900249,8.630199
1890249,8.699282
1880249,8.695434
1870249,8.35184
1860249,8.283461
1850249,8.419717
1840249,8.730432
1830249,9.370107
1820249,9.300785
1810249,9.051164
1800249,9.088753
1790249,9.119854
1780249,9.04901
1770249,9.219679
1760249,9.44761
1750249,9.463407
1740249,9.227423
1730249,9.019138
1720249,9.199169
1710249,9.502895
1700249,9.450126
1690249,9.619255
1680249,9.571857
1670249,9.633053
1660249,9.737509
1650249,9.53998
1640249,9.328844
1630249,9.104726
1620249,9.028757
1610249,9.359966
1600249,9.384725
1590249,8.679135
1580249,8.452274
1570249,8.701165
1560249,8.794691
1550249,8.943007
1540249,8.907655
1530249,8.942163
1520249,8.906132
1510249,8.802216
1500249,9.019275
1490249,8.720646
1480249,8.838087
1470249,8.87774
1460249,8.707316
1450249,8.80147
1440249,8.730829
1430249,8.626779
1420249,8.736136
1410249,8.782176
1400249,8.829557
1390249,8.76
1380249,8.72701
1370249,8.80966
1360249,8.777395
1350249,8.811505
1340249,8.650273
1330249,8.642233
1320249,8.815414
1310249,8.87193
1300249,8.843419
1290249,8.764836
1280249,8.831116
1270249,9.154453
1260249,9.260685
1250249,9.640596
1240249,9.863786
1230249,10.464331
1220249,10.577097
1210249,10.334167
1200249,10.141321
1190249,9.634059
1180249,9.770959
1170249,9.523337
1160249,9.398797
1150249,9.32516
1140249,9.222917
1130249,9.126504
1120249,9.181412
1110249,9.247093
1100249,9.30639
1090249,9.121734
1080249,9.183863
1070249,9.069989
1060249,8.943884
1050249,8.998068
1040249,8.991181
1030249,9.110683
1020249,9.241666
1010249,9.20255
1000249,9.229476
990249,9.291701
980249,9.366308
970249,9.440392
960249,9.322499
950249,9.308994
940249,9.288299
930249,9.26654
920249,9.269996
910249,9.020208
900249,8.883334
890249,8.709453
880249,8.738412
870249,8.577474
860249,8.551546
850249,8.812117
840249,8.939582
830249,8.730664
820249,8.603281
810249,8.51404
800249,8.512937
790249,8.742192
780249,8.960969
770249,9.037654
760249,9.139243
750249,9.072042
740249,8.999374
730249,8.785276
720249,8.743431
710249,8.795584
700249,8.794235
690249,8.678329
680249,8.739997
670249,8.690456
660249,8.932028
650249,9.58851
640249,10.230053
630249,10.711786
620249,10.823148
610249,10.557318
600249,10.459491
590249,10.317266
580249,10.354065
570249,10.82535
560249,11.409073
550249,10.782841
540249,9.999968
530249,9.726027
520249,9.736693
510249,9.829561
500249,10.156598
490249,10.3838
480249,10.809227
470249,11.101668
460249,11.01951
450249,10.660459
440249,10.227222
430249,10.309921
420249,10.405703
410249,10.648374
400249,10.518714
390249,10.459058
380249,10.596619
370249,10.664633
360249,10.378227
350249,11.151691
340249,11.013873
330249,11.148169
320249,11.096559
310249,10.9061
300249,10.983976
290249,10.940859
280249,11.021861
270249,11.213469
260249,11.369902
250249,11.887796
240249,12.379816
230249,12.881063
220249,12.891163
210249,12.420114
200249,12.953348
190249,14.1769
180249,14.44938
170249,15.725685
160249,16.292713
150249,17.64682
140249,18.16886
130249,17.5867
120249,16.37402
110249,14.791347
100249,14.105694
90249,13.95022
80249,13.702987
70249,11.803666
60249,11.653377
50249,11.794424
40249,11.68342
30249,11.784025
20249,12.106624
10249,12.224859
249,12.199389
2590250,9.844969
2580250,9.926447
2570250,9.875767
2560250,9.827043
2550250,9.506619
2540250,9.300612
2530250,9.388268
2520250,9.571404
2510250,9.929552
2500250,9.695656
2490250,8.870233
2480250,8.322792
2470250,8.107501
2460250,8.109829
2450250,7.937588
2440250,7.888957
2430250,8.054985
2420250,8.093468
2410250,8.149024
2400250,8.015572
2390250,7.863466
2380250,7.919536
2370250,8.043273
2360250,8.10316
2350250,8.106409
2340250,8.170601
2330250,8.206219
2320250,8.113271
2310250,8.068774
2300250,8.328633
2290250,8.619441
2280250,8.641803
2270250,8.600593
2260250,8.253188
2250250,8.153169
2240250,8.096207
2230250,8.020032
2220250,8.125173
2210250,8.07394
2200250,8.095794
2190250,8.247005
2180250,8.192239
2170250,8.344124
2160250,8.386587
2150250,8.556855
2140250,8.621003
2130250,8.468802
2120250,8.369944
2110250,8.318456
2100250,8.395919
2090250,8.498833
2080250,8.48749
2070250,8.714257
2060250,8.787257
2050250,9.141086
2040250,9.259369
2030250,9.215714
2020250,9.223626
2010250,9.013061
2000250,8.977159
1990250,9.003615
1980250,9.074146
1970250,8.938113
1960250,8.859051
1950250,8.987307
1940250,9.054914
1930250,9.203434
1920250,9.042345
1910250,8.992717
1900250,8.933909
1890250,8.71523
1880250,8.592614
1870250,8.473031
1860250,8.527934
1850250,8.713056
1840250,8.973415
1830250,9.624275
1820250,9.53964
1810250,9.215172
1800250,9.18531
1790250,9.665662
1780250,9.629419
1770250,9.498559
1760250,9.541774
1750250,9.320627
1740250,9.023863
1730250,9.045071
1720250,9.256941
1710250,9.263001
1700250,9.359617
1690250,9.684012
1680250,9.578237
1670250,9.741961
1660250,9.868154
1650250,9.747257
1640250,9.656006
1630250,9.568498
1620250,9.405667
1610250,9.34375
1600250,9.305351
1590250,9.157375
1580250,9.048664
1570250,8.835261
1560250,8.812115
1550250,8.794059
1540250,8.824564
1530250,8.75091
1520250,8.776633
1510250,8.973115
1500250,9.089289
1490250,9.12893
1480250,9.167559
1470250,9.091309
1460250,8.917923
1450250,8.716399
1440250,8.669106
1430250,8.543934
1420250,8.675784
1410250,9.075167
1400250,8.967139
1390250,8.518344
1380250,8.505475
1370250,8.6723
1360250,8.709254
1350250,8.769191
1340250,8.635405
1330250,8.731887
1320250,8.902998
1310250,8.971193
1300250,8.828845
1290250,8.59959
1280250,8.569323
1270250,8.822125
1260250,9.186665
1250250,9.876634
1240250,10.134154
1230250,10.233859
1220250,10.195906
1210250,10.003428
1200250,9.927448
1190250,9.504671
1180250,9.600778
1170250,9.535549
1160250,9.533112
1150250,9.453007
1140250,9.61626
1130250,9.517939
1120250,9.475804
1110250,9.286239
1100250,9.245327
1090250,9.11927
1080250,9.224106
1070250,9.032416
1060250,8.873949
1050250,8.872599
1040250,8.876958
1030250,9.054976
1020250,9.357221
1010250,9.382071
1000250,9.166777
990250,9.165425
980250,9.361618
970250,9.406254
960250,9.315203
950250,9.317138
940250,9.339473
930250,9.331182
920250,9.300967
910250,9.080202
900250,9.020997
890250,8.915021
880250,8.930413
870250,8.806771
860250,8.731929
850250,8.845025
840250,8.883222
830250,8.859509
820250,8.822799
810250,8.88972
800250,8.898933
790250,8.978081
780250,9.0237
770250,8.901249
760250,9.050408
750250,8.983086
740250,8.8648
730250,8.702596
720250,8.888605
710250,9.009457
700250,8.985983
690250,8.883393
680250,8.843413
670250,8.844771
660250,9.182285
650250,9.61674
640250,10.332767
630250,10.551418
620250,10.708484
610250,10.961932
600250,11.000581
590250,11.022703
580250,10.985096
570250,11.347784
560250,11.10379
550250,10.306022
540250,9.751944
530250,9.779173
520250,9.811404
510250,9.875414
500250,10.197722
490250,10.359963
480250,10.536131
470250,10.73376
460250,10.650188
450250,10.551135
440250,10.377868
430250,10.291548
420250,10.508675
410250,10.353065
400250,10.361055
390250,10.763462
380250,11.107717
370250,11.833251
360250,11.266393
350250,10.905879
340250,10.748533
330250,11.10664
320250,11.043522
310250,10.711594
300250,10.66204
290250,10.505399
280250,10.655324
270250,11.402033
260250,11.409103
250250,10.638038
240250,11.415268
230250,12.574817
220250,12.679479
210250,12.136547
200250,12.791369
190250,14.015306
180250,14.309986
170250,14.862361
160250,15.320532
150250,16.736724
140250,16.915408
130250,17.843803
120250,16.147007
110250,14.548895
100250,13.802129
90250,13.637836
80250,13.640728
70250,13.497294
60250,13.059808
50250,12.824846
40250,12.814466
30250,11.767938
20250,11.829375
10250,11.339429
250,11.239328
2590251,9.653658
2580251,9.856744
2570251,10.053131
2560251,10.105834
2550251,9.872344
2540251,9.547254
2530251,9.518505
2520251,9.759751
2510251,10.22145
2500251,10.136927
2490251,9.174704
2480251,8.527038
2470251,8.24174
2460251,8.186351
2450251,8.022497
2440251,7.994473
2430251,8.135444
2420251,8.157939
2410251,8.245888
2400251,8.077491
2390251,8.022025
2380251,8.057092
2370251,8.254644
2360251,8.234577
2350251,8.223662
2340251,8.263963
2330251,8.331095
2320251,8.349501
2310251,8.260966
2300251,8.412528
2290251,8.676324
2280251,8.702255
2270251,8.677373
2260251,8.301387
2250251,8.136603
2240251,8.237891
2230251,8.198313
2220251,8.210294
2210251,8.039187
2200251,8.060778
2190251,8.267022
2180251,8.169022
2170251,8.330211
2160251,8.397289
2150251,8.588516
2140251,8.516277
2130251,8.318042
2120251,8.179073
2110251,8.096813
2100251,8.170757
2090251,8.345114
2080251,8.394855
2070251,8.570848
2060251,8.647532
2050251,8.951298
2040251,9.138791
2030251,9.192956
2020251,9.096368
2010251,8.873811
2000251,8.923941
1990251,8.97394
1980251,8.995866
1970251,8.967256
1960251,8.934386
1950251,9.002858
1940251,9.036213
1930251,9.190204
1920251,9.075724
1910251,9.111367
1900251,9.101271
1890251,8.892608
1880251,8.779713
1870251,8.641444
1860251,8.593593
1850251,8.720136
1840251,8.96795
1830251,9.542894
1820251,9.578233
1810251,9.258816
1800251,9.292513
1790251,9.801326
1780251,9.740656
1770251,9.593618
1760251,9.604834
1750251,9.367955
1740251,9.077516
1730251,9.110795
1720251,9.311661
1710251,9.268873
1700251,9.544146
1690251,9.650819
1680251,9.580089
1670251,9.787408
1660251,9.869309
1650251,9.856727
1640251,9.786173
1630251,9.684794
1620251,9.513183
1610251,9.293821
1600251,9.251227
1590251,9.217371
1580251,9.154625
1570251,8.943453
1560251,8.921917
1550251,8.834711
1540251,8.827969
1530251,8.72295
1520251,8.775854
1510251,8.991988
1500251,9.063723
1490251,9.133354
1480251,9.167123
1470251,9.037952
1460251,9.043524
1450251,8.711983
1440251,8.631904
1430251,8.527518
1420251,8.778985
1410251,9.109719
1400251,9.089095
1390251,8.521728
1380251,8.405791
1370251,8.601742
1360251,8.641739
1350251,8.695322
1340251,8.78898
1330251,8.94547
1320251,9.039079
1310251,9.229374
1300251,9.020637
1290251,8.586406
1280251,8.568637
1270251,8.812818
1260251,9.148984
1250251,9.874429
1240251,10.134122
1230251,9.998376
1220251,9.987957
1210251,9.942669
1200251,10.027383
1190251,9.515187
1180251,9.520687
1170251,9.849353
1160251,9.974289
1150251,10.03016
1140251,10.238976
1130251,10.245148
1120251,10.021656
1110251,9.562178
1100251,9.337045
1090251,9.027521
1080251,9.147417
1070251,9.013019
1060251,8.844131
1050251,8.879091
1040251,8.912701
1030251,9.099309
1020251,9.430639
1010251,9.514441
1000251,9.369672
990251,9.352124
980251,9.301166
970251,9.360419
960251,9.24573
950251,9.211585
940251,9.190893
930251,9.227324
920251,9.398056
910251,9.162015
900251,9.128555
890251,9.12077
880251,9.230557
870251,9.051996
860251,8.865652
850251,8.93578
840251,8.905059
830251,8.892035
820251,8.945567
810251,9.115916
800251,9.162722
790251,9.134469
780251,9.135037
770251,9.002792
760251,8.953374
750251,8.863476
740251,8.798379
730251,8.741012
720251,9.19565
710251,9.368686
700251,9.286471
690251,9.082496
680251,8.923065
670251,9.102485
660251,9.595322
650251,9.88568
640251,10.355873
630251,10.541185
620251,10.942034
610251,11.348754
600251,11.843522
590251,11.89022
580251,11.385044
570251,11.159902
560251,10.515931
550251,10.024832
540251,9.766358
530251,9.757964
520251,10.048157
510251,10.242734
500251,10.49327
490251,10.284261
480251,10.200864
470251,10.32529
460251,10.298048
450251,10.358045
440251,10.266583
430251,10.241545
420251,10.611737
410251,10.577042
400251,10.536788
390251,10.854409
380251,11.61155
370251,12.5366
360251,12.479344
350251,11.656299
340251,11.279112
330251,11.497591
320251,11.366827
310251,10.913541
300251,10.984337
290251,10.806115
280251,10.723965
270251,11.327935
260251,11.47344
250251,10.999915
240251,11.665292
230251,12.453035
220251,12.450741
210251,12.020199
200251,12.62441
190251,14.135921
180251,14.374811
170251,14.808602
160251,14.951925
150251,16.05792
140251,15.972417
130251,16.621377
120251,15.67549
110251,13.992095
100251,13.559667
90251,13.635009
80251,13.349065
70251,13.301565
60251,13.083949
50251,13.461934
40251,14.174493
30251,12.259115
20251,12.023564
10251,11.446287
251,11.308928
2590252,9.870181
2580252,10.109656
2570252,10.214293
2560252,10.153096
2550252,10.049205
2540252,9.757332
2530252,9.64366
2520252,9.864552
2510252,10.042822
2500252,10.135913
2490252,9.828802
2480252,9.331088
2470252,8.60752
2460252,8.774066
2450252,8.808394
2440252,8.504092
2430252,8.681664
2420252,8.560071
2410252,8.540896
2400252,8.519134
2390252,8.475069
2380252,8.483627
2370252,8.62587
2360252,8.468579
2350252,8.463393
2340252,8.60856
2330252,8.644658
2320252,8.714348
2310252,8.629785
2300252,8.695614
2290252,8.738331
2280252,8.70949
2270252,8.863215
2260252,8.623689
2250252,8.257623
2240252,8.386591
2230252,8.49085
2220252,8.448494
2210252,8.385922
2200252,8.428496
2190252,8.406369
2180252,8.379096
2170252,8.309096
2160252,8.326894
2150252,8.37836
2140252,8.33408
2130252,8.211089
2120252,8.201629
2110252,8.054934
2100252,8.018403
2090252,8.270001
2080252,8.355725
2070252,8.383374
2060252,8.519249
2050252,8.791763
2040252,8.983751
2030252,9.037083
2020252,8.937406
2010252,8.718043
2000252,8.836024
1990252,8.939967
1980252,9.020205
1970252,9.2809
1960252,9.355763
1950252,9.159588
1940252,9.190989
1930252,9.002093
1920252,8.967741
1910252,9.108573
1900252,9.183403
1890252,9.042625
1880252,9.010776
1870252,9.212381
1860252,9.112704
1850252,9.176668
1840252,9.395714
1830252,9.864545
1820252,9.688678
1810252,9.435272
1800252,9.409138
1790252,9.680608
1780252,9.730634
1770252,9.861636
1760252,9.851276
1750252,9.409685
1740252,9.042315
1730252,9.023632
1720252,9.211953
1710252,9.57412
1700252,9.657373
1690252,9.544819
1680252,9.487771
1670252,9.741267
1660252,9.876796
1650252,10.00915
1640252,9.869102
1630252,9.646912
1620252,9.476217
1610252,9.281896
1600252,9.339125
1590252,9.33604
1580252,9.262431
1570252,9.065318
1560252,9.033076
1550252,8.895392
1540252,8.865591
1530252,8.620982
1520252,8.634327
1510252,8.667224
1500252,8.790314
1490252,8.892784
1480252,8.957926
1470252,8.720024
1460252,8.770734
1450252,8.6051
1440252,8.52547
1430252,8.602118
1420252,8.780184
1410252,9.007846
1400252,8.913217
1390252,8.631385
1380252,8.522289
1370252,8.458298
1360252,8.48376
1350252,8.466165
1340252,8.636
1330252,9.181331
1320252,9.315792
1310252,9.283323
1300252,9.121115
1290252,8.863522
1280252,8.792472
1270252,9.060597
1260252,9.199023
1250252,9.172685
1240252,9.324732
1230252,9.434283
1220252,9.316984
1210252,9.460545
1200252,9.585108
1190252,9.61134
1180252,9.691954
1170252,10.374878
1160252,10.771726
1150252,10.691802
1140252,10.709693
1130252,10.765524
1120252,10.466357
1110252,9.48959
1100252,9.067832
1090252,8.919219
1080252,8.970529
1070252,8.931624
1060252,8.84189
1050252,8.998534
1040252,9.072507
1030252,9.251993
1020252,9.564732
1010252,9.726677
1000252,9.714051
990252,9.595988
980252,9.476267
970252,9.442237
960252,9.349596
950252,9.232276
940252,9.088194
930252,9.191556
920252,9.244227
910252,9.319163
900252,9.406738
890252,9.58752
880252,9.711353
870252,9.315235
860252,9.123845
850252,9.032148
840252,8.910574
830252,8.819085
820252,8.785204
810252,9.074015
800252,9.172558
790252,9.050532
780252,9.032381
770252,9.005063
760252,8.866012
750252,8.695893
740252,8.702063
730252,8.789475
720252,9.300882
710252,9.631113
700252,9.6503
690252,9.558417
680252,9.42281
670252,9.458001
660252,9.86325
650252,10.373164
640252,10.669535
630252,10.668894
620252,11.183996
610252,12.20358
600252,12.563194
590252,12.089627
580252,11.255883
570252,10.658406
560252,10.214782
550252,9.9875
540252,9.886843
530252,9.960567
520252,10.260374
510252,10.599998
500252,10.872594
490252,10.703362
480252,10.565704
470252,10.506441
460252,10.440641
450252,10.26662
440252,10.079584
430252,10.01052
420252,10.532559
410252,11.35058
400252,11.572941
390252,11.102479
380252,11.912222
370252,13.372649
360252,13.482126
350252,12.564208
330252,11.396
320252,11.202722
310252,11.202059
300252,11.195957
290252,11.083593
280252,10.888284
270252,10.932304
260252,11.184261
250252,11.446197
240252,11.792412
230252,12.388095
220252,12.545779
210252,11.750822
200252,12.161821
190252,13.806492
180252,14.098114
170252,14.86396
160252,14.968822
150252,14.599206
140252,14.208529
130252,15.865794
120252,16.696427
110252,13.868034
100252,13.838496
90252,15.766683
80252,15.594555
70252,14.304448
60252,14.232376
50252,17.423915
40252,18.560717
30252,18.347308
20252,18.745459
10252,18.256202
252,18.305886
2590253,10.342671
2580253,10.513828
2570253,10.549413
2560253,10.370114
2550253,10.103185
2540253,9.879834
2530253,9.784375
2520253,9.916885
2510253,10.101137
2500253,10.183193
2490253,9.997166
2480253,9.790055
2470253,8.982835
2460253,9.165566
2450253,9.339282
2440253,9.166797
2430253,9.331543
2420253,9.042463
2410253,8.824992
2400253,8.710009
2390253,8.579276
2380253,8.753762
2370253,8.847434
2360253,8.726596
2350253,8.652025
2340253,8.783156
2330253,8.735224
2320253,8.869004
2310253,8.837177
2300253,8.860361
2290253,8.654317
2280253,8.547835
2270253,8.735322
2260253,8.576289
2250253,8.455688
2240253,8.509096
2230253,8.672318
2220253,8.518059
2210253,8.418001
2200253,8.41644
2190253,8.376255
2180253,8.359064
2170253,8.334012
2160253,8.25119
2150253,8.119104
2140253,8.065361
2130253,8.093079
2120253,8.086713
2110253,7.970312
2100253,7.951334
2090253,8.104424
2080253,8.162407
2070253,8.222403
2060253,8.332471
2050253,8.64999
2040253,8.832941
2030253,9.011497
2020253,8.956849
2010253,8.727468
2000253,8.796999
1990253,8.959417
1980253,8.984692
1970253,9.115419
1960253,9.27674
1950253,9.264285
1940253,9.205984
1930253,9.04007
1920253,9.063367
1910253,9.264625
1900253,9.372814
1890253,9.192164
1880253,9.045758
1870253,9.325473
1860253,9.40144
1850253,9.4577
1840253,9.693884
1830253,10.093354
1820253,9.733031
1810253,9.294949
1800253,9.218201
1790253,9.397083
1780253,9.602574
1770253,9.812618
1760253,9.969218
1750253,9.478193
1740253,9.118074
1730253,8.985133
1720253,9.291523
1710253,9.748971
1700253,9.670919
1690253,9.589651
1680253,9.482459
1670253,9.656692
1660253,9.875727
1650253,9.940995
1640253,9.829503
1630253,9.631919
1620253,9.451038
1610253,9.221554
1600253,9.409095
1590253,9.42202
1580253,9.320199
1570253,8.934575
1560253,8.930948
1550253,8.868463
1540253,8.924998
1530253,8.674901
1520253,8.656616
1510253,8.721433
1500253,8.797908
1490253,9.072143
1480253,9.073599
1470253,8.731124
1460253,8.6647
1450253,8.573706
1440253,8.580637
1430253,8.600123
1420253,8.706511
1410253,8.799659
1400253,8.856935
1390253,8.830411
1380253,8.814987
1370253,8.939818
1360253,9.096391
1350253,8.823749
1340253,8.650882
1330253,9.125042
1320253,9.186983
1310253,9.15544
1300253,9.022376
1290253,9.099003
1280253,9.043255
1270253,9.150071
1260253,9.223495
1250253,9.227306
1240253,9.279832
1230253,9.309362
1220253,9.297118
1210253,9.453099
1200253,9.407927
1190253,9.609431
1180253,9.804551
1170253,10.581293
1160253,10.994448
1150253,10.913876
1140253,10.995462
1130253,11.104779
1120253,10.766798
1110253,9.775961
1100253,9.209943
1090253,8.952378
1080253,8.935072
1070253,8.93501
1060253,8.972304
1050253,9.301
1040253,9.323322
1030253,9.429981
1020253,9.564276
1010253,9.604687
1000253,9.638783
990253,9.535373
980253,9.56497
970253,9.613664
960253,9.628778
950253,9.421015
940253,9.170307
930253,9.244874
920253,9.326034
910253,9.433348
900253,9.763165
890253,10.081212
880253,10.064878
870253,9.849469
860253,9.698598
850253,9.598623
840253,9.324994
830253,9.017654
820253,8.818272
810253,9.016765
800253,9.12734
790253,8.903579
780253,8.853903
770253,8.758793
760253,8.79583
750253,8.64329
740253,8.715668
730253,8.910883
720253,9.551096
710253,9.810799
700253,9.930329
690253,9.743992
680253,9.62095
670253,9.90873
660253,10.247814
650253,10.905273
640253,11.038988
630253,11.060625
620253,11.296517
610253,11.937872
600253,11.78679
590253,11.318176
580253,10.765679
570253,10.281529
560253,10.028468
550253,9.97216
540253,10.000662
530253,10.247216
520253,10.537342
510253,10.744504
500253,11.050452
490253,10.962938
480253,10.869106
470253,10.552349
460253,10.335197
450253,10.222747
440253,10.101352
430253,9.992607
420253,10.357952
410253,11.1298
400253,11.952295
390253,11.799712
380253,12.216264
370253,13.589592
360253,13.818246
350253,13.013901
340253,12.276466
320253,11.627332
310253,11.510229
300253,11.549372
290253,11.412631
280253,11.325365
270253,11.406487
260253,11.416615
250253,11.923384
240253,11.920938
230253,12.477506
220253,12.593339
210253,11.816755
200253,12.04945
190253,13.344504
180253,13.776197
170253,14.415717
160253,14.545029
150253,14.003978
140253,13.896802
130253,17.110353
120253,18.361432
110253,16.347281
100253,16.339263
90253,18.777946
80253,18.354012
70253,16.461199
60253,16.51652
50253,19.035449
2590254,11.254209
2580254,11.549934
2570254,10.735793
2560254,10.317304
2550254,10.254622
2540254,10.10727
2530254,10.048579
2520254,10.195106
2510254,10.122014
2500254,10.063081
2490254,9.923232
2480254,10.088481
2470254,10.48551
2460254,10.663944
2450254,10.559528
2440254,10.316854
2430254,10.622671
2420254,10.648948
2410254,9.557633
2400254,9.159063
2390254,9.043677
2380254,9.360264
2370254,9.646873
2360254,9.509509
2350254,8.895547
2340254,8.884866
2330254,8.920591
2320254,9.107155
2310254,9.139248
2300254,9.110337
2290254,9.075448
2280254,8.939445
2270254,8.371289
2260254,8.310151
2250254,8.604157
2240254,8.722661
2230254,8.609494
2220254,8.443714
2210254,8.454058
2200254,8.354945
2190254,8.234346
2180254,8.292416
2170254,8.206157
2160254,8.157245
2150254,8.02233
2140254,7.983011
2130254,8.07418
2120254,7.968721
2110254,8.17437
2100254,8.217766
2090254,8.28171
2080254,8.356357
2070254,8.409816
2060254,8.513396
2050254,8.640013
2040254,8.848536
2030254,9.123767
2020254,9.134213
2010254,9.090909
2000254,9.066357
1990254,9.095077
1980254,9.18043
1970254,8.921626
1960254,8.991824
1950254,9.535477
1940254,9.507011
1930254,9.415
1920254,9.410098
1910254,9.255203
1900254,9.218308
1890254,9.164881
1880254,9.048726
1870254,9.160636
1860254,9.475242
1850254,9.773516
1840254,9.965701
1830254,9.715968
1820254,9.325244
1810254,9.020688
1800254,8.917676
1790254,9.044187
1780254,9.262365
1770254,9.650744
1760254,9.938869
1750254,9.655983
1740254,9.335246
1730254,9.424939
1720254,9.656857
1710254,9.926736
